price,z,table,depth,clarity,y,color,cut,carat,x
1295,2.96,56.0,61.9,VVS1,4.79,F,Ideal,0.41,4.77
1295,2.86,58.0,58.9,VVS1,4.87,F,Very Good,0.41,4.84
1295,2.93,56.0,60.9,VVS1,4.83,F,Ideal,0.41,4.79
1297,3.01,59.0,60.6,VS1,4.98,D,Premium,0.45,4.96
1297,3.05,56.0,61.7,VVS1,4.96,G,Ideal,0.45,4.93
1297,3.03,57.0,61.5,VVS1,4.95,G,Ideal,0.45,4.91
1298,3.1,56.0,62.4,VS2,4.95,D,Ideal,0.46,4.98
1298,3.0,56.0,61.5,VVS1,4.89,H,Ideal,0.43,4.86
1298,3.01,55.0,64.1,VVS1,4.68,E,Good,0.41,4.71
1299,2.97,57.0,61.2,VVS2,4.87,I,Ideal,0.42,4.83
1299,3.22,58.0,64.1,VS2,5.03,E,Good,0.5,5.01
1299,2.97,57.0,61.0,VS1,4.89,H,Ideal,0.42,4.85
1299,3.05,56.0,61.2,SI1,5.0,H,Ideal,0.46,4.97
1300,2.86,58.0,60.7,VVS1,4.73,E,Premium,0.39,4.69
1300,2.81,60.0,59.0,IF,4.78,G,Premium,0.39,4.75
1300,2.9,56.0,61.6,VVS2,4.73,E,Ideal,0.39,4.69
1300,2.86,57.0,60.5,VVS2,4.74,E,Ideal,0.39,4.72
1300,2.7,57.0,61.2,IF,4.43,E,Ideal,0.32,4.4
1300,2.88,55.0,61.4,IF,4.7,E,Ideal,0.38,4.68
1302,3.17,58.0,62.3,VS2,5.12,H,Very Good,0.5,5.05
1302,3.09,58.0,62.2,VS2,4.95,E,Premium,0.46,4.99
1303,2.81,55.0,61.0,VVS1,4.59,D,Ideal,0.35,4.62
1304,3.16,55.0,62.0,SI1,5.12,F,Ideal,0.5,5.08
1304,2.97,56.0,61.7,IF,4.83,F,Ideal,0.41,4.79
1304,3.02,55.0,62.2,IF,4.84,H,Ideal,0.43,4.87
1304,3.01,57.0,62.0,VVS2,4.84,E,Ideal,0.43,4.87
1304,2.98,57.0,60.8,VVS2,4.89,E,Premium,0.43,4.92
1305,3.16,55.0,62.0,SI2,5.09,F,Ideal,0.5,5.12
1306,3.13,55.0,60.8,SI2,5.16,D,Very Good,0.5,5.14
1306,3.09,54.4,62.4,VVS2,4.98,G,Ideal,0.46,4.93
1306,3.13,55.0,60.3,VS2,5.21,H,Ideal,0.5,5.16
1307,2.92,56.0,59.7,VVS1,4.91,E,Ideal,0.42,4.88
1307,3.19,55.0,66.5,VVS1,4.82,F,Good,0.46,4.77
1308,2.98,57.0,61.8,VVS2,4.85,E,Ideal,0.43,4.79
1310,2.98,56.0,61.1,VVS1,4.9,H,Ideal,0.42,4.86
1310,2.98,57.0,62.0,IF,4.8,G,Ideal,0.42,4.82
1310,2.69,56.0,61.1,IF,4.39,D,Ideal,0.31,4.42
1311,3.15,55.0,62.6,VS2,5.07,F,Very Good,0.48,5.0
1311,3.04,58.4,62.9,VS2,4.86,D,Very Good,0.45,4.83
1312,2.75,57.0,61.9,VVS1,4.46,E,Ideal,0.33,4.43
1312,2.8,55.0,60.9,IF,4.61,F,Ideal,0.35,4.58
1313,2.94,58.0,61.6,IF,4.79,F,Very Good,0.41,4.75
1314,3.05,60.0,61.3,VVS2,5.01,G,Premium,0.46,4.94
1314,2.98,55.0,61.3,VS2,4.88,D,Ideal,0.43,4.84
1314,3.17,56.0,62.6,SI1,5.06,E,Premium,0.5,5.07
1315,2.85,62.0,57.3,VS1,5.0,D,Good,0.42,4.95
1316,3.17,59.0,63.3,SI1,5.03,E,Good,0.5,4.99
1316,3.23,55.0,63.8,SI1,5.09,E,Good,0.5,5.04
1316,3.16,57.0,62.2,SI1,5.11,E,Ideal,0.5,5.05
1316,3.15,57.0,61.6,SI1,5.13,E,Ideal,0.5,5.09
1316,3.21,56.0,63.7,SI1,5.06,E,Good,0.5,5.02
1316,3.11,58.0,60.2,SI1,5.18,E,Premium,0.5,5.15
1316,3.02,61.0,57.9,VS2,5.23,G,Good,0.5,5.2
1316,3.15,59.0,62.0,SI1,5.1,E,Premium,0.5,5.06
1316,3.19,57.0,63.2,SI1,5.06,E,Good,0.5,5.03
1316,3.19,58.0,63.0,SI1,5.08,E,Very Good,0.5,5.04
1316,3.1,61.0,60.7,SI1,5.12,E,Very Good,0.5,5.09
1316,3.12,62.0,61.5,SI1,5.09,E,Very Good,0.5,5.06
1316,3.19,58.0,62.3,SI1,5.15,E,Premium,0.5,5.09
1317,3.16,55.0,61.5,VS1,5.16,I,Very Good,0.5,5.12
1317,3.13,56.0,61.3,SI1,5.09,F,Ideal,0.5,5.13
1317,3.21,56.0,63.0,SI1,5.06,E,Ideal,0.5,5.13
1318,3.16,59.0,61.6,SI1,5.14,D,Very Good,0.5,5.12
1318,3.03,54.0,62.5,IF,4.86,G,Ideal,0.43,4.83
1318,3.03,54.0,62.4,IF,4.87,G,Ideal,0.43,4.84
1318,2.99,56.0,61.3,IF,4.9,G,Ideal,0.43,4.86
1318,3.02,53.0,61.9,IF,4.88,G,Ideal,0.43,4.87
1318,2.81,58.0,59.1,IF,4.77,E,Good,0.38,4.74
1319,3.1,56.0,61.9,VS2,5.03,D,Ideal,0.47,4.99
1319,2.67,57.0,61.0,IF,4.39,E,Ideal,0.31,4.36
1319,3.0,57.0,61.5,VVS1,4.86,F,Ideal,0.44,4.9
1320,3.09,57.0,62.6,VS2,4.95,E,Very Good,0.47,4.92
1320,3.06,58.9,59.9,VS2,5.12,E,Very Good,0.48,5.07
1321,3.05,57.0,61.2,VS2,5.0,D,Very Good,0.46,4.96
1322,3.15,57.0,61.8,VVS2,5.11,I,Ideal,0.5,5.09
1322,2.96,56.0,61.5,VS2,4.83,F,Ideal,0.41,4.79
1323,3.12,61.0,62.5,VS2,4.97,E,Premium,0.48,5.01
1323,2.94,57.0,61.4,VVS2,4.81,F,Ideal,0.41,4.77
1323,2.94,56.0,61.2,VVS2,4.82,F,Ideal,0.41,4.78
1323,3.23,58.0,64.6,VS2,4.99,F,Fair,0.5,5.01
1323,3.24,58.0,65.1,SI1,4.96,D,Fair,0.5,5.0
1323,3.22,58.0,64.6,SI1,4.97,D,Fair,0.5,5.0
1323,3.28,56.0,65.7,SI1,4.97,D,Fair,0.5,5.01
1323,2.98,58.0,60.1,VVS1,4.95,G,Premium,0.45,4.97
1323,3.01,58.0,60.8,VVS1,4.92,G,Premium,0.45,4.98
1323,2.86,59.0,60.2,VVS1,4.74,F,Premium,0.4,4.76
1323,2.89,59.0,60.8,VVS1,4.74,F,Premium,0.4,4.76
1323,2.91,59.0,61.1,VVS1,4.75,F,Premium,0.4,4.78
1323,2.92,55.0,61.3,VVS1,4.75,F,Ideal,0.4,4.78
1323,2.9,56.0,60.7,VVS1,4.77,F,Ideal,0.4,4.79
1323,2.91,57.0,61.9,VVS1,4.69,F,Premium,0.4,4.71
1323,2.92,56.0,61.7,VVS1,4.72,F,Ideal,0.4,4.75
1323,2.96,57.0,62.5,VVS1,4.72,F,Ideal,0.4,4.75
1323,2.96,54.0,62.2,VVS2,4.75,D,Premium,0.4,4.77
1323,2.92,56.0,61.3,VVS2,4.75,D,Ideal,0.4,4.78
1323,2.88,59.0,60.4,VVS2,4.76,D,Premium,0.4,4.77
1323,2.91,59.0,60.8,VVS2,4.76,D,Premium,0.4,4.81
1323,2.93,56.0,62.0,VVS2,4.71,D,Ideal,0.4,4.74
1323,2.94,55.0,62.2,VVS2,4.72,D,Ideal,0.4,4.74
1323,2.94,56.0,61.9,VVS2,4.74,D,Ideal,0.4,4.76
1323,2.89,60.0,60.7,VVS2,4.74,D,Premium,0.4,4.78
1323,3.11,60.0,61.7,VS2,5.02,F,Premium,0.5,5.06
1323,3.23,57.0,64.0,VS2,5.04,F,Good,0.5,5.08
1326,3.08,57.0,62.7,VS2,4.93,D,Ideal,0.46,4.89
1326,3.02,58.0,60.9,VS2,4.97,D,Very Good,0.46,4.94
1326,2.92,58.0,60.5,VVS1,4.84,F,Premium,0.42,4.81
1326,2.96,56.0,61.3,VVS1,4.83,F,Ideal,0.42,4.82
1326,2.99,56.0,62.6,VVS2,4.79,D,Ideal,0.42,4.77
1326,2.99,55.0,62.0,VVS1,4.84,F,Ideal,0.42,4.81
1326,2.98,55.0,62.1,VVS2,4.81,D,Ideal,0.42,4.78
1326,2.99,57.0,62.5,VVS2,4.8,D,Ideal,0.42,4.77
1326,2.97,56.0,61.4,VVS2,4.85,D,Ideal,0.42,4.82
1327,3.07,58.0,62.2,VVS1,4.97,G,Very Good,0.45,4.9
1327,2.99,55.0,62.0,VVS1,4.83,E,Ideal,0.42,4.81
1327,2.88,56.0,61.9,VVS1,4.64,E,Ideal,0.38,4.67
1327,2.9,56.0,62.4,VVS1,4.64,E,Ideal,0.38,4.67
1327,2.89,56.0,62.6,VVS1,4.6,E,Ideal,0.38,4.64
1327,2.87,58.0,61.9,VVS1,4.62,E,Premium,0.38,4.66
1327,3.08,66.0,60.3,VS1,5.09,G,Fair,0.5,5.13
1329,2.99,55.0,61.2,VS1,4.9,H,Ideal,0.43,4.87
1330,3.05,56.0,62.3,VS1,4.91,D,Ideal,0.45,4.88
1330,2.79,55.0,60.8,VVS1,4.6,D,Ideal,0.35,4.58
1330,2.78,56.0,60.6,VVS1,4.59,D,Ideal,0.35,4.58
1331,3.18,55.0,62.7,SI1,5.09,E,Very Good,0.5,5.06
1331,3.12,58.0,60.9,SI1,5.14,E,Very Good,0.5,5.1
1331,3.19,53.0,61.9,SI1,5.16,E,Very Good,0.5,5.14
1331,2.69,56.0,62.0,IF,4.35,D,Very Good,0.31,4.33
1331,3.15,57.0,62.2,SI1,5.08,E,Ideal,0.5,5.05
1331,3.18,57.0,62.8,SI1,5.08,E,Ideal,0.5,5.05
1331,3.09,62.0,59.7,SI1,5.19,E,Ideal,0.5,5.16
1331,3.06,61.0,59.1,SI1,5.19,E,Ideal,0.5,5.16
1331,3.05,59.0,58.5,SI1,5.23,E,Good,0.5,5.2
505,2.67,58.0,59.5,VS2,4.5,H,Premium,0.32,4.47
505,2.71,56.0,60.9,VS1,4.46,I,Ideal,0.32,4.44
505,2.78,54.0,63.2,VS1,4.42,I,Good,0.32,4.38
505,2.84,55.0,61.8,VS2,4.61,I,Ideal,0.36,4.58
505,2.71,56.0,62.4,VS1,4.37,I,Very Good,0.32,4.31
505,2.67,60.0,60.7,VS2,4.41,H,Premium,0.32,4.39
505,2.66,60.0,59.8,VS1,4.46,I,Very Good,0.32,4.44
505,2.78,59.0,60.6,SI2,4.61,E,Premium,0.36,4.57
505,2.7,58.0,60.6,VS2,4.47,H,Very Good,0.32,4.44
505,2.72,58.0,62.0,VS1,4.4,I,Premium,0.32,4.37
505,2.73,56.0,62.1,VS2,4.42,H,Ideal,0.32,4.37
505,2.76,55.0,62.8,VS2,4.41,H,Very Good,0.32,4.38
505,2.86,59.0,62.7,VS2,4.58,I,Premium,0.36,4.54
505,2.68,58.0,61.3,VS1,4.39,I,Premium,0.32,4.35
505,2.74,55.0,63.1,VS2,4.36,H,Good,0.32,4.33
505,2.83,57.0,62.6,SI2,4.54,E,Very Good,0.36,4.5
505,2.71,60.0,61.0,VS1,4.47,I,Premium,0.32,4.42
505,2.72,59.0,62.5,VS2,4.38,H,Premium,0.32,4.33
505,2.75,55.0,62.5,VS2,4.42,H,Ideal,0.32,4.38
505,2.74,57.0,62.3,VS1,4.42,I,Ideal,0.32,4.37
505,2.64,60.0,61.8,VS2,4.25,G,Very Good,0.3,4.29
505,2.7,59.0,61.7,VS2,4.4,H,Premium,0.32,4.35
505,2.67,61.0,60.7,VS2,4.41,H,Very Good,0.32,4.39
505,2.84,57.0,62.3,SI1,4.58,H,Ideal,0.36,4.54
505,2.7,58.0,60.6,VS2,4.47,H,Premium,0.32,4.44
505,2.73,57.0,62.3,VS2,4.39,H,Very Good,0.32,4.37
505,2.71,55.0,61.3,VS2,4.44,H,Ideal,0.32,4.4
1332,3.17,56.0,62.4,SI2,5.06,D,Ideal,0.5,5.1
1332,3.19,55.0,62.5,SI2,5.07,D,Ideal,0.5,5.14
1332,3.15,57.0,61.6,SI2,5.1,D,Ideal,0.5,5.13
1332,3.16,56.0,61.2,VS2,5.14,H,Ideal,0.5,5.18
1332,3.16,55.0,61.5,SI1,5.12,F,Ideal,0.5,5.16
1332,3.1,59.0,60.1,SI1,5.14,F,Premium,0.5,5.17
1332,2.94,65.0,56.3,VS2,5.21,H,Fair,0.5,5.24
1332,3.12,59.0,60.9,VS2,5.11,H,Premium,0.5,5.14
1333,2.91,57.0,61.7,VVS1,4.74,E,Ideal,0.4,4.7
1333,2.95,56.0,62.6,VVS1,4.73,E,Ideal,0.4,4.7
1333,2.89,61.0,61.2,VVS1,4.74,E,Very Good,0.4,4.7
1333,2.9,56.0,61.5,VVS1,4.73,E,Ideal,0.4,4.7
1333,3.2,58.0,63.6,VS2,5.05,F,Good,0.5,5.02
1333,2.88,58.0,59.8,IF,4.85,G,Premium,0.4,4.79
1333,2.93,55.0,61.4,IF,4.79,G,Ideal,0.4,4.76
1333,2.94,57.0,62.8,VVS1,4.71,E,Very Good,0.4,4.65
1333,2.89,58.0,60.8,IF,4.77,G,Premium,0.4,4.73
1333,2.89,59.0,61.4,VVS1,4.74,E,Premium,0.4,4.68
1333,2.89,55.0,62.2,IF,4.66,F,Ideal,0.38,4.64
1333,3.08,59.0,60.6,VS2,5.13,F,Very Good,0.5,5.03
1333,3.2,60.0,63.8,SI1,5.03,D,Good,0.5,5.0
1333,2.93,57.0,62.4,VVS1,4.72,E,Ideal,0.4,4.67
1333,2.95,55.0,62.2,IF,4.76,G,Ideal,0.4,4.73
1333,2.9,56.0,61.3,IF,4.75,E,Ideal,0.39,4.71
1333,2.9,57.0,61.1,IF,4.76,E,Ideal,0.39,4.73
1334,2.98,57.0,60.7,VVS2,4.9,E,Ideal,0.44,4.92
1334,2.98,59.0,60.0,VVS2,4.95,E,Premium,0.44,4.99
1334,3.03,56.0,61.8,VVS2,4.88,E,Ideal,0.44,4.93
1334,3.0,57.0,60.9,VVS2,4.9,E,Ideal,0.44,4.95
1334,3.03,56.0,61.9,VVS2,4.88,E,Ideal,0.44,4.91
1336,3.18,53.0,64.0,VS2,4.99,D,Very Good,0.49,4.94
1336,2.96,57.0,62.1,IF,4.76,G,Ideal,0.41,4.77
1337,2.97,59.0,59.6,VVS2,4.99,E,Very Good,0.44,4.98
1337,3.2,58.0,62.9,VS2,5.1,H,Very Good,0.5,5.08
1337,3.16,57.0,62.3,VS2,5.12,H,Very Good,0.5,5.03
1337,3.13,55.0,61.1,SI1,5.15,E,Very Good,0.5,5.1
1337,3.22,57.0,63.5,SI1,5.1,D,Very Good,0.5,5.04
1337,3.05,56.0,61.9,VVS2,4.95,E,Ideal,0.45,4.91
1337,3.12,59.0,60.6,SI1,5.16,E,Ideal,0.5,5.13
1337,3.14,57.0,61.6,SI1,5.11,E,Ideal,0.5,5.08
1337,3.14,60.0,61.9,SI1,5.09,E,Ideal,0.5,5.06
1338,3.1,53.4,62.4,VVS1,5.01,H,Ideal,0.46,4.95
1339,3.23,57.0,65.3,VS2,4.97,F,Good,0.5,4.93
1341,2.97,57.0,61.6,IF,4.81,G,Ideal,0.43,4.84
1342,2.8,57.0,59.2,VVS1,4.75,F,Ideal,0.37,4.71
1345,2.99,59.4,58.9,VS2,5.1,E,Very Good,0.46,5.05
1345,3.16,57.0,63.4,VS2,4.96,F,Very Good,0.5,5.01
1348,3.05,54.0,62.2,IF,4.92,G,Ideal,0.44,4.89
1348,3.16,64.0,63.3,VS2,5.0,E,Good,0.5,4.98
1348,3.14,68.0,62.9,VS1,4.96,F,Fair,0.5,5.02
1348,3.15,61.0,62.4,SI1,4.98,E,Premium,0.5,5.1
1349,3.16,56.0,62.6,VS2,5.11,H,Very Good,0.5,4.99
1349,3.14,58.5,62.7,SI1,5.01,E,Very Good,0.48,4.99
1349,2.98,56.0,62.7,VVS1,4.77,D,Very Good,0.41,4.74
1349,2.95,58.0,62.2,VVS1,4.77,D,Premium,0.41,4.71
1349,3.15,56.0,61.3,VS2,5.16,H,Ideal,0.5,5.12
1349,2.92,61.0,61.9,VVS1,4.73,F,Good,0.4,4.71
1350,2.98,57.0,62.3,VS1,4.76,D,Ideal,0.42,4.8
1350,2.97,56.0,61.4,VS1,4.82,D,Ideal,0.42,4.86
1350,3.27,57.0,65.8,VS1,4.91,G,Fair,0.5,5.03
1351,3.1,58.0,60.9,VS2,5.1,G,Very Good,0.5,5.08
1351,3.15,57.0,62.0,VS2,5.12,G,Very Good,0.5,5.04
1351,3.1,58.0,60.7,SI1,5.13,E,Very Good,0.5,5.09
1351,2.92,55.0,61.8,VVS2,4.74,F,Ideal,0.4,4.71
1351,3.04,59.0,58.8,VS2,5.14,E,Premium,0.49,5.2
1353,2.9,57.0,60.9,VVS2,4.78,D,Ideal,0.4,4.74
1353,3.08,55.0,61.9,VS1,4.99,H,Ideal,0.46,4.95
1353,3.15,60.0,64.0,VS1,4.87,F,Good,0.47,4.96
1354,3.19,56.0,63.4,SI1,5.06,D,Very Good,0.5,5.01
1354,3.13,62.0,61.9,SI1,5.09,D,Very Good,0.5,5.03
1354,3.1,61.0,60.7,SI1,5.13,E,Very Good,0.5,5.09
1354,3.06,60.0,59.4,VS2,5.16,G,Premium,0.5,5.14
1354,3.12,58.0,60.3,VS2,5.19,G,Very Good,0.5,5.15
1354,2.95,55.0,61.5,VVS1,4.82,D,Ideal,0.4,4.78
1354,3.04,63.0,59.7,VS2,5.1,F,Good,0.5,5.08
1355,3.08,58.0,62.0,VS1,4.95,E,Premium,0.46,4.98
1356,2.86,58.0,58.9,VVS1,4.84,F,Premium,0.41,4.87
1356,2.98,53.0,62.3,VVS1,4.77,F,Ideal,0.41,4.8
1356,2.97,56.0,62.1,VVS1,4.78,F,Premium,0.41,4.79
1356,2.93,56.0,60.9,VVS1,4.79,F,Ideal,0.41,4.83
1356,2.91,56.0,60.3,VVS1,4.8,F,Ideal,0.41,4.85
1356,2.93,56.0,60.7,VVS1,4.81,F,Ideal,0.41,4.85
1356,2.96,57.0,62.1,VVS1,4.75,F,Ideal,0.41,4.79
1356,2.95,55.0,61.8,VVS1,4.76,F,Ideal,0.41,4.78
1356,2.96,56.0,61.9,VVS1,4.77,F,Ideal,0.41,4.79
1356,2.95,57.0,61.7,VVS1,4.77,F,Ideal,0.41,4.8
1356,2.92,59.0,61.3,VVS1,4.73,F,Premium,0.41,4.79
1356,2.94,59.0,61.8,VVS1,4.74,F,Premium,0.41,4.77
1356,2.95,55.0,62.0,VVS1,4.74,F,Ideal,0.41,4.78
1356,2.96,57.0,62.3,VVS2,4.74,D,Ideal,0.41,4.76
1356,2.95,58.0,61.8,VVS2,4.75,D,Premium,0.41,4.79
1356,2.94,62.0,61.2,VVS2,4.78,D,Premium,0.41,4.82
1356,2.96,56.0,62.1,VVS2,4.76,D,Ideal,0.41,4.78
1356,2.96,58.0,62.5,VVS2,4.72,D,Premium,0.41,4.75
1357,3.08,61.0,60.8,VS2,5.09,F,Very Good,0.5,5.04
1358,2.99,57.0,62.0,VVS1,4.84,F,Ideal,0.43,4.81
1358,3.03,55.0,62.3,VVS1,4.88,F,Ideal,0.43,4.85
1358,2.98,56.0,61.0,VVS1,4.9,F,Ideal,0.43,4.87
1358,3.0,56.0,61.5,VVS1,4.9,F,Very Good,0.43,4.86
1358,2.95,58.0,60.3,VVS1,4.91,F,Premium,0.43,4.88
1358,3.0,55.0,62.1,VVS1,4.85,F,Ideal,0.43,4.81
1358,3.03,57.0,61.5,VVS1,4.91,G,Ideal,0.45,4.95
1358,3.05,56.0,61.7,VVS1,4.93,G,Ideal,0.45,4.96
1358,3.01,59.0,60.6,VS1,4.96,D,Premium,0.45,4.98
1359,2.9,58.3,61.4,VVS2,4.74,D,Very Good,0.4,4.73
1359,2.88,56.0,60.7,VVS1,4.77,G,Ideal,0.39,4.73
1359,3.14,56.0,60.7,SI2,5.19,E,Ideal,0.5,5.16
1359,2.7,56.0,61.4,IF,4.42,E,Ideal,0.32,4.38
1362,3.11,64.3,61.9,VVS2,5.03,H,Good,0.5,5.01
1362,2.86,58.0,60.7,VVS1,4.69,E,Premium,0.39,4.73
1362,2.81,60.0,59.0,IF,4.75,G,Premium,0.39,4.78
1363,2.97,55.0,61.6,VVS2,4.84,E,Ideal,0.41,4.81
1363,2.93,57.0,60.5,VVS2,4.86,E,Ideal,0.41,4.83
1363,3.13,59.0,61.4,SI1,5.08,D,Premium,0.5,5.12
1364,2.95,55.0,61.2,VVS2,4.82,D,Very Good,0.41,4.79
505,2.7,56.0,61.5,VS2,4.4,H,Ideal,0.32,4.38
505,2.67,59.0,60.5,VS2,4.43,H,Premium,0.32,4.39
505,2.71,58.0,62.4,VS2,4.36,H,Very Good,0.32,4.33
505,2.8,58.0,61.6,VS2,4.57,I,Very Good,0.36,4.52
505,2.71,58.0,61.9,VS1,4.4,I,Premium,0.32,4.36
505,2.72,57.0,62.2,VS2,4.38,H,Ideal,0.32,4.36
505,2.82,58.0,61.5,SI2,4.61,E,Premium,0.36,4.56
505,2.77,56.0,63.1,VS1,4.4,I,Good,0.32,4.38
506,2.52,57.0,61.4,VVS2,4.13,E,Very Good,0.26,4.1
506,2.74,56.0,61.6,SI1,4.47,G,Ideal,0.33,4.43
506,2.64,58.0,61.3,SI2,4.28,F,Premium,0.3,4.33
506,2.65,61.0,61.9,SI1,4.27,I,Premium,0.3,4.29
506,2.64,62.0,61.6,SI1,4.27,I,Premium,0.3,4.3
506,2.64,61.0,62.6,SI2,4.2,F,Premium,0.3,4.24
506,2.69,57.0,63.5,SI2,4.22,F,Very Good,0.3,4.25
506,2.71,56.0,63.4,SI2,4.26,F,Very Good,0.3,4.29
506,2.68,58.0,62.3,SI2,4.28,F,Premium,0.3,4.32
506,2.73,55.0,63.3,SI2,4.29,F,Very Good,0.3,4.33
506,2.62,57.0,59.7,VS1,4.37,J,Ideal,0.3,4.4
506,2.66,56.0,61.9,VS1,4.28,J,Premium,0.3,4.32
506,2.64,61.0,61.2,VS1,4.3,J,Premium,0.3,4.33
506,2.69,58.0,62.6,VS1,4.27,J,Premium,0.3,4.32
506,2.7,58.0,63.5,VS1,4.24,J,Very Good,0.3,4.27
506,2.67,59.0,62.7,VS1,4.24,J,Premium,0.3,4.28
506,2.71,55.0,63.4,VS1,4.25,J,Very Good,0.3,4.3
506,2.67,58.0,62.4,VS1,4.26,J,Premium,0.3,4.3
506,2.72,52.0,63.6,VS1,4.27,J,Good,0.3,4.29
506,2.68,59.0,63.0,VS1,4.24,J,Premium,0.3,4.27
1365,2.95,55.0,60.5,VVS1,4.9,E,Very Good,0.42,4.85
1365,3.08,55.0,61.6,VVS1,5.01,I,Ideal,0.47,4.99
1365,3.03,60.0,57.8,VS2,5.29,E,Good,0.5,5.2
1367,3.15,56.0,61.2,VVS2,5.16,I,Ideal,0.5,5.13
1367,3.02,58.0,60.5,VS1,5.02,F,Premium,0.46,4.97
1367,2.93,55.0,60.9,VVS1,4.83,E,Ideal,0.41,4.8
1367,2.93,57.0,60.7,VVS1,4.85,E,Ideal,0.41,4.8
1367,2.96,56.0,61.7,VVS1,4.82,E,Ideal,0.41,4.78
1367,2.95,56.0,61.7,IF,4.8,G,Ideal,0.41,4.77
1367,2.96,58.0,62.2,VVS1,4.77,E,Premium,0.41,4.75
1367,2.98,59.0,62.9,VVS1,4.76,E,Very Good,0.41,4.72
1367,2.93,58.0,60.7,VVS1,4.86,E,Premium,0.41,4.8
1367,2.96,55.0,61.9,VVS1,4.79,E,Ideal,0.41,4.78
1367,2.93,57.0,61.3,VVS1,4.79,E,Ideal,0.41,4.77
1367,2.97,54.0,62.4,IF,4.78,G,Ideal,0.41,4.74
1367,2.97,55.0,62.3,IF,4.78,G,Ideal,0.41,4.75
1367,2.93,57.0,61.0,IF,4.81,G,Ideal,0.41,4.79
1367,3.26,56.0,66.8,VS1,4.91,G,Fair,0.5,4.85
1367,3.2,54.0,65.0,VVS2,4.9,G,Fair,0.48,4.95
1368,2.78,57.0,60.3,IF,4.63,E,Very Good,0.36,4.6
1368,2.9,57.0,61.9,IF,4.69,F,Ideal,0.39,4.68
1368,3.12,57.0,60.9,SI2,5.12,D,Ideal,0.5,5.15
1369,2.92,56.0,59.7,VVS1,4.88,E,Ideal,0.42,4.91
1370,3.19,53.0,62.4,VVS1,5.12,I,Ideal,0.5,5.1
1370,3.2,53.0,62.6,VS1,5.14,H,Ideal,0.5,5.09
1370,3.18,54.0,61.9,VS1,5.15,H,Ideal,0.5,5.12
1370,3.16,54.0,61.4,VS1,5.16,H,Ideal,0.5,5.13
1372,3.05,58.0,61.9,VS1,4.94,E,Premium,0.46,4.91
1372,3.05,59.0,61.7,VS1,4.96,E,Premium,0.46,4.93
1372,2.95,57.0,60.9,VS1,4.86,E,Ideal,0.42,4.83
1373,3.18,56.0,62.8,VS2,5.08,G,Very Good,0.5,5.05
1373,3.25,57.0,65.9,VS1,4.87,G,Fair,0.5,5.0
1374,3.09,64.0,61.1,SI1,5.07,D,Good,0.5,5.05
1374,2.93,55.0,61.7,VVS1,4.76,G,Ideal,0.4,4.73
1374,3.09,63.0,60.2,SI1,5.15,F,Ideal,0.5,5.12
1374,2.75,57.0,61.9,VVS1,4.43,E,Ideal,0.33,4.46
1374,3.18,61.0,63.0,SI1,5.03,E,Premium,0.5,5.07
1374,3.18,61.0,63.5,SI1,4.98,E,Very Good,0.5,5.03
1374,3.15,57.0,63.3,SI1,4.94,E,Very Good,0.5,5.01
1376,2.93,60.0,61.9,VVS1,4.75,D,Very Good,0.41,4.71
1376,3.09,59.0,60.6,SI1,5.12,D,Very Good,0.5,5.08
1376,2.95,55.0,61.7,VVS1,4.8,D,Ideal,0.41,4.77
1377,3.1,53.0,62.8,IF,4.95,G,Ideal,0.45,4.92
1377,3.05,56.0,61.4,IF,4.97,G,Ideal,0.45,4.96
1377,3.08,53.0,62.0,IF,4.99,G,Ideal,0.45,4.94
1377,3.04,57.0,61.0,IF,5.0,G,Ideal,0.45,4.96
1377,2.89,56.0,61.0,IF,4.75,F,Ideal,0.39,4.72
1378,3.04,56.0,60.0,VS1,5.1,G,Very Good,0.46,5.05
1378,3.17,60.0,62.2,VS2,5.05,D,Very Good,0.5,5.15
1378,3.02,55.0,61.3,IF,4.95,G,Ideal,0.44,4.91
1378,3.06,60.0,59.6,SI1,5.12,F,Premium,0.5,5.15
1378,3.18,57.0,62.7,SI1,5.06,F,Ideal,0.5,5.09
1378,3.13,56.0,59.9,SI1,5.09,F,Ideal,0.5,5.36
1381,2.93,57.0,61.1,VVS2,4.77,E,Ideal,0.41,4.82
1382,3.09,54.0,62.3,IF,4.98,H,Ideal,0.46,4.94
1384,3.14,58.0,61.6,VS1,5.11,H,Ideal,0.5,5.08
1386,3.2,58.0,63.0,VS2,5.09,E,Very Good,0.5,5.07
1387,3.23,57.0,63.9,VS2,5.07,H,Very Good,0.5,5.04
1388,2.97,57.0,61.8,VS1,4.79,D,Ideal,0.42,4.82
1388,3.08,57.0,62.7,VS2,4.89,D,Ideal,0.46,4.93
1388,3.02,58.0,60.9,VS2,4.94,D,Premium,0.46,4.97
1389,2.75,56.0,62.1,IF,4.44,F,Ideal,0.33,4.41
1389,3.19,59.0,64.9,VS2,4.94,E,Good,0.5,4.89
1389,2.99,55.0,62.0,VVS1,4.81,F,Ideal,0.42,4.84
1389,2.96,56.0,61.3,VVS1,4.82,F,Ideal,0.42,4.83
1389,2.92,58.0,60.5,VVS1,4.81,F,Premium,0.42,4.84
1389,2.97,56.0,61.4,VVS2,4.82,D,Ideal,0.42,4.85
1389,2.98,55.0,62.1,VVS2,4.79,D,Ideal,0.42,4.81
